User_ID,Recent_Activities,Purchase_History,Account_Type,Money_on_Account,Services_Taken,Age,Monthly_Income,Credit_Score,Number_of_Dependents,Education_Level,Gender
8499,9,4,Checking,4946.824033839033,Brokerage Account,23,3879.2297294796717,770,0,High School,Female
8500,8,1,Savings,2157.9782717227267,Auto Loan,22,6315.697465250628,703,1,High School,Female
8501,5,2,Savings,1921.681858518311,Risk Assessment,25,9963.255246681701,301,4,High School,Male
8502,9,1,Checking,668.0258148356696,Foreign Currency Accounts,40,5067.893433496325,339,4,High School,Female
8503,3,3,Savings,1924.7665407470258,Individual Development Accounts (IDAs),56,7078.14730316634,626,0,High School,Female
8504,3,2,Checking,1327.809402043631,Online Bill Payment,59,3429.6569439975838,526,1,Ph.D.,Male
8505,9,2,Checking,3792.6922619431784,Debt Consolidation Loans,34,9367.564887093438,442,3,Bachelor's Degree,Male
8506,10,4,Checking,626.4665554098566,Prepaid Cards,25,8940.629178865729,636,2,High School,Female
8507,2,3,Checking,1663.8547177198654,Automated Investment Services (Robo-Advisors),53,8860.475912784423,848,1,Ph.D.,Female
8508,5,5,Savings,1709.097110323253,Automated Investment Services (Robo-Advisors),36,4563.881408770502,538,3,Ph.D.,Female
8509,6,2,Savings,4795.3410062158155,Wealth Management,52,7436.32721062558,615,2,Ph.D.,Female
8510,7,1,Savings,4699.389435376035,Green Banking Initiatives,38,6358.730369134412,485,4,Ph.D.,Female
8511,9,5,Checking,2218.7835387073555,Individual Development Accounts (IDAs),36,8420.134195598584,539,1,Bachelor's Degree,Female
8512,1,5,Savings,2415.323078370371,Cryptocurrency Services,29,8438.230169181743,399,0,High School,Male
8513,7,4,Savings,2206.971961070163,Fraud Protection Services,49,8900.308858882649,667,3,Master's Degree,Female
8514,3,4,Checking,2884.8439886833985,Fraud Protection Services,38,5559.185559137814,546,3,High School,Female
8515,5,2,Checking,3009.7451499437793,Online Loan Applications,52,8115.785813532351,512,0,Master's Degree,Female
8516,1,5,Savings,874.1899525455735,Peer-to-Peer (P2P) Payments,55,7638.606212576704,811,3,Master's Degree,Male
8517,4,5,Savings,731.8195939521521,Cash Management Services,20,6380.876552906581,671,4,High School,Female
8518,1,3,Savings,3419.803591044893,Auto Loan,48,7939.676012874347,502,2,Master's Degree,Female
8519,5,4,Savings,3993.2002348404617,Documentary Collections,49,9765.185930870517,534,0,High School,Female
8520,6,5,Checking,4813.7228297390175,Foreign Currency Accounts,42,8261.100535845384,830,3,Master's Degree,Female
8521,2,1,Savings,3225.1738520863323,Overdraft Protection,57,8439.400641317956,791,2,High School,Male
8522,6,4,Checking,1003.4030903283223,Retirement Accounts,52,2561.941615716301,543,2,Master's Degree,Male
8523,8,5,Checking,4585.792391600764,Wealth Management,44,4190.973691250314,605,1,Ph.D.,Female
8524,1,5,Savings,3665.2977820460997,Remote Deposit Capture,40,5487.342558862492,322,1,Bachelor's Degree,Male
8525,6,3,Checking,2717.785059083693,Fraud Protection Services,20,4482.567840947944,469,2,High School,Female
8526,7,5,Savings,4291.197073419917,Prepaid Cards,33,3526.9242645727195,412,0,Master's Degree,Female
8527,3,4,Checking,1122.0313856003322,Business Line of Credit,21,6918.658824951467,530,4,Ph.D.,Female
8528,1,3,Checking,3466.920527099785,Documentary Collections,35,4467.307486724365,601,1,High School,Male
8529,3,4,Savings,1560.4836770927277,Credit Card,62,7581.35136900461,310,0,Master's Degree,Male
8530,3,3,Checking,1602.961673232619,Trust and Estate Planning Services,34,8611.618621132317,311,0,Ph.D.,Female
8531,10,5,Savings,1939.0472027104101,Travel Insurance,48,6658.3111797017045,736,0,Master's Degree,Male
8532,7,1,Savings,4735.93299317208,Cash Management Services,33,8290.33156276594,673,3,Bachelor's Degree,Male
8533,4,4,Savings,4273.212176719171,Travel Insurance,59,6731.523018531683,841,1,Master's Degree,Female
8534,9,3,Checking,3840.0941562511334,Certificate of Deposit (CD),39,5768.595798459957,600,3,High School,Male
8535,4,2,Savings,1502.390690231779,Trust and Estate Planning Services,32,9497.57223812255,478,2,Master's Degree,Female
8536,1,1,Savings,2192.4186755348555,ATM Fee Reimbursement,52,4069.7777073677867,812,3,Ph.D.,Female
8537,9,4,Checking,3468.112564275246,Lines of Credit,21,9262.209156305515,802,2,Master's Degree,Male
8538,10,2,Savings,1955.6463298859787,Individual Development Accounts (IDAs),54,8793.245601438857,713,3,Bachelor's Degree,Male
8539,4,4,Checking,1958.2245525891549,Overdraft Protection,27,5034.075104066096,695,4,Bachelor's Degree,Male
8540,4,2,Savings,1609.0484512980856,Notary Services,27,9002.12530040558,500,0,Bachelor's Degree,Male
8541,8,1,Checking,1051.724170302731,Foreign Currency Accounts,48,6342.3597558221345,473,2,Ph.D.,Male
8542,10,2,Savings,3495.8467073041293,Escrow Services,32,9953.187664538735,719,1,High School,Male
8543,2,4,Savings,2002.8131974690716,Credit Card,42,7853.613836454209,552,2,Bachelor's Degree,Male
8544,9,5,Savings,3417.927939076233,Electronic Funds Transfer,44,6818.018716105022,509,0,Bachelor's Degree,Female
8545,7,5,Checking,518.8533876849326,Remote Deposit Capture,25,4878.40780420989,394,3,High School,Female
8546,1,3,Checking,3688.6745208535194,Home Equity Lines of Credit (HELOC),54,7575.5169062261675,317,3,High School,Male
8547,5,4,Checking,4025.562719264866,Business Accounts,18,5139.183810936787,636,0,High School,Female
8548,8,5,Savings,4179.260853775753,Insurance Services,51,2854.9343367517004,380,2,Master's Degree,Male
8549,10,2,Checking,4330.931692300517,Online Bill Payment,50,3636.8782260823937,727,4,Bachelor's Degree,Female
8550,7,2,Checking,2880.5219944651913,Travel Insurance,37,6848.086664138155,750,0,Master's Degree,Male
8551,9,4,Checking,3439.3293858267407,Student Loans,29,5932.053328960161,546,3,High School,Female
8552,5,1,Savings,2721.9277454605963,Checking Account,56,8817.898738654289,727,0,High School,Male
8553,4,1,Checking,2032.1507271831986,Retirement Accounts,41,2552.3712984259764,722,3,Ph.D.,Male
8554,6,3,Savings,1116.9702210159412,ATM Fee Reimbursement,52,2134.289486220843,547,2,Ph.D.,Female
8555,7,3,Savings,2863.8932558866427,Overdraft Protection,49,2856.2873799291983,795,2,Ph.D.,Female
8556,9,5,Checking,4576.055410586379,Business Loans,57,8699.924740682236,495,4,Master's Degree,Female
8557,10,1,Savings,922.1292304912245,Health Savings Accounts,33,4890.1236225504035,731,3,Ph.D.,Male
8558,9,2,Checking,1433.4095379598223,Notary Services,64,2846.7300167661415,731,0,Ph.D.,Male
8559,1,5,Savings,4585.030462225843,Brokerage Account,45,9903.004479945084,376,2,Ph.D.,Female
8560,2,4,Savings,3925.027044464176,Automated Investment Services (Robo-Advisors),37,5432.060175304869,526,3,Bachelor's Degree,Female
8561,2,3,Checking,3693.6826311839095,Travel Insurance,60,6835.2596095060535,371,2,High School,Male
8562,8,4,Savings,1422.141087164418,Virtual Account Management,21,7670.756582283477,734,4,Ph.D.,Female
8563,3,2,Checking,2667.7332306948724,Business Accounts,33,8135.382352669588,556,2,Bachelor's Degree,Male
8564,2,2,Savings,1650.9425634544873,Virtual Account Management,30,4418.953134376046,537,0,Master's Degree,Male
8565,5,4,Checking,2560.49227297712,ATM Services,22,4031.16084496432,718,2,Ph.D.,Male
8566,2,4,Checking,2650.443048050328,Lines of Credit,25,4310.449743494257,533,1,Ph.D.,Male
8567,10,1,Checking,2605.1320688999067,Mutual Funds,21,9290.8532941764,526,2,Master's Degree,Male
8568,6,3,Savings,1453.3137836162641,Remote Deposit Capture,62,4933.721069806654,599,2,Bachelor's Degree,Male
8569,1,2,Checking,985.485547255453,Student Checking Accounts,36,2224.589954962623,307,3,Master's Degree,Female
8570,1,5,Checking,2493.0464571124226,Lines of Credit,32,6107.58036017089,749,0,High School,Male
8571,1,4,Checking,1519.539258330331,Currency Exchange,55,3297.1787623133387,600,2,High School,Female
8572,2,2,Savings,1614.7007529781947,Retirement Accounts,44,9780.634496481569,389,1,Ph.D.,Female
8573,10,2,Savings,1503.7951062485104,Flexible Spending Accounts (FSAs),35,8575.185319010743,645,1,Bachelor's Degree,Male
8574,6,5,Savings,4809.73391560079,Health Savings Accounts,56,9873.323683516768,374,1,Master's Degree,Male
8575,4,4,Checking,1215.447092097522,Peer-to-Peer (P2P) Payments,56,7871.838475406606,368,0,Bachelor's Degree,Male
8576,4,5,Checking,887.3104712662989,ATM Services,52,9262.49828652013,774,4,Ph.D.,Male
8577,6,1,Savings,2739.3186469439006,Mutual Funds,25,7371.0358276348625,793,1,Ph.D.,Female
8578,1,5,Savings,1979.737575625108,Customer Rewards Programs,28,8674.22563331108,336,1,Bachelor's Degree,Male
8579,10,4,Savings,1316.5439788786775,Lines of Credit,52,3570.3474414114653,374,3,Ph.D.,Male
8580,1,3,Checking,2046.886268470769,Currency and Coin Services,46,3967.1393518473305,426,3,Ph.D.,Female
8581,6,2,Checking,1051.4391252242426,ATM Services,47,8723.945497419554,644,4,High School,Male
8582,3,3,Savings,730.081054174103,Escrow Services,42,4234.582162759667,337,1,Master's Degree,Female
8583,9,3,Checking,2725.6455788008984,Retirement Accounts,53,6306.484637488782,800,0,Master's Degree,Female
8584,9,5,Checking,1991.6045047657576,Personal Loan,62,8590.596780122103,475,2,Master's Degree,Female
8585,6,5,Checking,4782.047019411295,Prepaid Cards,56,6504.086413764567,827,0,Master's Degree,Female
8586,8,5,Savings,3768.6805259205457,Remote Deposit Capture,20,7394.461992090193,426,0,Ph.D.,Female
8587,7,4,Savings,2774.3101618870714,Documentary Collections,39,4625.08486188554,543,1,Master's Degree,Female
8588,7,3,Savings,4933.421181568709,Personal Financial Management Tools,37,8127.009807753865,632,3,Ph.D.,Female
8589,1,2,Savings,3265.677730888248,Online Bill Payment,61,4095.1949286408017,695,3,Ph.D.,Female
8590,10,5,Checking,1710.131838913769,Electronic Funds Transfer,40,5169.18024213914,488,0,Ph.D.,Male
8591,1,5,Savings,4036.478068326628,Green Banking Initiatives,44,3955.1165112877884,493,4,Ph.D.,Female
8592,7,4,Savings,2169.575149261572,Charitable Giving Accounts,62,9584.612655851286,600,2,High School,Female
8593,3,2,Checking,3782.193225530403,Brokerage Account,49,3929.0134019945244,643,4,Master's Degree,Female
8594,3,5,Checking,2498.5622716133266,Ethical Investing Solutions,20,8685.82368357485,547,3,Ph.D.,Female
8595,6,4,Checking,957.5440838696858,Brokerage Account,63,7432.717730220288,817,0,Bachelor's Degree,Male
8596,8,3,Checking,4853.6046197431415,Personal Financial Management Tools,28,7356.83802986431,351,2,Ph.D.,Male
8597,9,1,Savings,3265.103673631329,Charitable Giving Accounts,19,3339.7975443650957,723,1,Ph.D.,Female
8598,10,2,Savings,2102.124258859906,Individual Development Accounts (IDAs),31,4956.990349658692,756,0,High School,Male
8599,9,2,Savings,3301.3964875252436,Small Business Services,46,6060.052854198617,372,1,Bachelor's Degree,Female
8600,2,4,Checking,967.3357381053283,Small Business Services,29,6058.062033834129,736,2,High School,Male
8601,4,4,Savings,1781.520902924521,Documentary Collections,19,9259.790159819888,417,3,Ph.D.,Female
8602,4,2,Checking,1471.5821336470435,Peer-to-Peer (P2P) Payments,24,4121.8400589086,490,2,High School,Female
8603,3,3,Savings,3051.123718865458,Business Line of Credit,57,4012.75812728836,383,1,Master's Degree,Female
8604,7,1,Savings,2834.342699416422,Documentary Collections,31,5437.873413469737,558,3,High School,Male
8605,9,3,Checking,4121.862121871176,Personal Financial Management Tools,18,7896.120595162525,778,1,Master's Degree,Female
8606,4,2,Checking,3492.238406839996,Fraud Protection Services,20,3686.2120116438236,687,2,Ph.D.,Male
8607,3,2,Checking,2828.5223282300058,Mobile Banking,25,8761.024091844112,399,4,Ph.D.,Female
8608,4,3,Checking,3829.502665223766,Business Line of Credit,64,7508.760609536932,616,1,High School,Male
8609,9,4,Checking,712.0071848133058,Checking Account,55,4381.050444694123,497,1,High School,Female
8610,7,1,Checking,4207.379990969551,Mobile Wallets,28,6001.360866253287,774,4,Bachelor's Degree,Male
8611,4,5,Savings,3425.2035355657677,Currency and Coin Services,36,3753.8462254313413,619,4,Master's Degree,Male
8612,8,2,Savings,1166.832645447123,Business Line of Credit,39,4821.945888972157,828,0,Bachelor's Degree,Male
8613,9,1,Savings,3098.07776452066,Currency and Coin Services,41,5460.489492049253,816,2,Master's Degree,Female
8614,9,5,Checking,2277.6370389853537,Debt Consolidation Loans,36,7277.052832001032,475,3,Ph.D.,Female
8615,6,4,Checking,4752.990303493904,Electronic Funds Transfer,36,5763.719068744524,572,4,Master's Degree,Female
8616,3,4,Checking,648.082456420994,Online Loan Applications,30,6631.506760096483,530,1,Ph.D.,Female
8617,9,4,Savings,3531.010199016917,ATM Fee Reimbursement,23,3114.649781108359,739,0,Ph.D.,Male
8618,6,1,Checking,1962.9947299347539,Health Savings Accounts,42,9422.824316111033,501,3,High School,Male
8619,1,5,Savings,3535.0261424480623,Financial Software Integration,48,3854.561824309318,743,2,Bachelor's Degree,Female
8620,7,1,Checking,2600.032488614205,Credit Card,24,9971.647808060708,358,0,Master's Degree,Male
8621,5,2,Checking,1777.9646451797757,Flexible Spending Accounts (FSAs),40,5714.5112557691355,341,1,Bachelor's Degree,Female
8622,10,2,Savings,1089.4073746252047,Electronic Funds Transfer,31,7084.565098424309,470,0,High School,Male
8623,1,2,Savings,2977.1269109438404,Merchant Services,30,3769.579404565623,339,3,Master's Degree,Male
8624,9,1,Savings,3844.291082897412,Remote Deposit Capture,54,2908.169211486048,734,4,Bachelor's Degree,Female
8625,2,1,Checking,2850.4188197173394,Real Estate Financing Consultation,52,8401.899115702276,366,2,Master's Degree,Female
8626,5,5,Checking,1392.7098522306203,Online Loan Applications,18,3201.113448177414,349,1,Ph.D.,Female
8627,5,3,Savings,1428.4594729847836,Insurance Services,61,7472.632497855806,630,2,Bachelor's Degree,Male
8628,8,5,Savings,4591.6404660410735,Travel Insurance,43,5178.046063703046,455,4,Ph.D.,Male
8629,9,1,Checking,806.4460492638195,Small Business Services,41,3625.999870837967,833,0,High School,Female
8630,1,4,Checking,4840.153249706368,Green Banking Initiatives,58,8532.225124953013,579,3,Ph.D.,Female
8631,1,5,Savings,4883.044613294056,Online Bill Payment,61,3552.20980226933,324,2,High School,Female
8632,9,5,Savings,3887.6347352825883,Ethical Investing Solutions,60,5259.860152989095,771,3,Ph.D.,Male
8633,8,5,Savings,3079.2559334225025,Overdraft Protection,24,7795.193675342973,811,0,Bachelor's Degree,Female
8634,4,4,Checking,2170.02350108257,Debt Consolidation Loans,34,7559.177710141248,699,2,Master's Degree,Male
8635,4,2,Checking,1400.6225875704376,Student Checking Accounts,46,9159.434086671536,752,1,High School,Male
8636,10,2,Savings,2439.5439235412673,Cash Management Services,51,9384.153216033708,832,0,Ph.D.,Female
8637,3,3,Checking,1202.0447750428866,Custodial Services,34,3776.789330070809,824,0,High School,Male
8638,10,2,Savings,939.3624108893694,Overdraft Protection,52,9160.20822085149,624,0,Master's Degree,Male
8639,10,1,Savings,4839.288287770217,Travel Insurance,30,2634.9598553171204,348,2,Ph.D.,Male
8640,5,4,Savings,1998.2373898361432,Personal Loan,53,7679.855984691545,300,3,Ph.D.,Female
8641,6,4,Savings,3928.287098868832,Online Bill Payment,18,5725.845927657987,723,0,Ph.D.,Female
8642,2,1,Checking,1780.6660370998381,Health Savings Accounts,30,9797.96507549077,620,2,High School,Male
8643,1,1,Savings,3803.9926328668275,Documentary Collections,38,5484.903768102528,440,2,Bachelor's Degree,Male
8644,4,1,Checking,4500.5248086652955,Custodial Services,63,7612.492340784394,471,4,Master's Degree,Male
8645,7,3,Checking,1367.522820874216,Virtual Account Management,39,6806.446777348289,478,0,Ph.D.,Female
8646,2,5,Checking,2253.716303283918,Online Bill Payment,49,6242.58699383613,446,1,High School,Female
8647,8,4,Checking,2699.158861820519,Escrow Services,42,5290.084075224959,719,3,High School,Female
8648,2,3,Checking,1709.6256870757632,Brokerage Account,62,2938.8678947306053,650,2,Master's Degree,Female
8649,5,4,Savings,920.7665030474682,Auto Loan,54,2202.727583318052,718,1,Ph.D.,Male
8650,4,2,Checking,2287.056076309992,Documentary Collections,58,9466.26198945005,779,2,Bachelor's Degree,Female
8651,3,5,Savings,4727.057530494098,Wire Transfers,34,8261.18563035201,370,3,Ph.D.,Male
8652,3,3,Checking,3885.5057297578055,Charitable Giving Accounts,55,3025.030592788228,817,1,Master's Degree,Male
8653,9,5,Checking,4618.379784005199,Credit Card,39,5436.122635227176,800,1,Ph.D.,Male
8654,1,1,Checking,3157.251002226223,Flexible Spending Accounts (FSAs),54,3125.215530327318,836,3,High School,Male
8655,4,2,Savings,4327.56953102459,Wealth Management,45,3080.0356260382564,607,1,Ph.D.,Male
8656,2,5,Savings,4993.861973341917,Prepaid Cards,33,9661.038874684065,391,3,Master's Degree,Male
8657,9,1,Savings,1231.2668535536354,Mutual Funds,44,8402.403917712018,635,3,Ph.D.,Female
8658,4,5,Checking,1760.812931640435,Virtual Account Management,61,9527.437994824846,836,2,Ph.D.,Female
8659,4,2,Savings,4061.9344164855092,Savings Account,39,9843.27047078871,532,0,Master's Degree,Male
8660,6,1,Savings,4456.772409233681,Business Accounts,63,3227.7347092205673,619,2,Ph.D.,Male
8661,2,1,Savings,550.25800854835,Trust and Estate Planning Services,39,4365.676183259973,561,4,Ph.D.,Female
8662,7,5,Checking,1800.208702567226,Automated Investment Services (Robo-Advisors),48,5333.005154314276,329,4,Master's Degree,Female
8663,9,2,Checking,4875.809906252596,Charitable Giving Accounts,59,4155.701056712389,436,0,Ph.D.,Female
8664,7,3,Savings,1080.6425012621553,Automated Investment Services (Robo-Advisors),38,2242.8076900318565,649,4,High School,Male
8665,4,3,Checking,4982.208566951715,Foreign Currency Accounts,62,2582.2039700800337,371,1,Ph.D.,Male
8666,4,5,Savings,3653.3568706026317,Mobile Wallets,38,9594.045325662664,513,1,Master's Degree,Male
8667,5,3,Savings,2947.7775517248688,Savings Account,43,9281.682891989849,634,0,High School,Female
8668,4,4,Checking,1903.5027179217716,Individual Development Accounts (IDAs),29,8381.50710738139,348,2,High School,Female
8669,4,2,Checking,1696.428156055219,Credit Card,36,6323.348611335495,319,4,Master's Degree,Female
8670,9,2,Checking,3035.5168595726577,Brokerage Account,27,5029.140994786887,342,3,Ph.D.,Female
8671,5,2,Savings,1328.4049684718702,Auto Loan,35,9924.430460923855,601,2,High School,Female
8672,7,1,Checking,1540.6850345616913,Foreign Currency Accounts,56,9576.96578838486,541,0,High School,Male
8673,10,5,Checking,4922.347931629882,Business Accounts,22,3690.0009175459054,681,1,Ph.D.,Female
8674,4,5,Checking,2014.0039289272504,Savings Account,59,8177.989027979461,672,1,Master's Degree,Male
8675,7,2,Checking,4512.880211066657,Wealth Management,57,4562.230391740965,708,4,Master's Degree,Female
8676,9,5,Savings,2645.650879143917,Financial Software Integration,35,7224.807706815844,801,2,Master's Degree,Male
8677,7,4,Checking,854.8173964297955,Escrow Services,33,4342.94948227802,374,4,High School,Female
8678,9,4,Checking,2417.471964015736,Mobile Wallets,39,2292.8008835808464,690,3,Ph.D.,Female
8679,4,3,Savings,2335.0832084890085,Cryptocurrency Services,53,2669.892690235876,720,2,Bachelor's Degree,Male
8680,2,2,Checking,3522.1182843695647,Wire Transfers,50,3991.0294804726973,379,4,Master's Degree,Male
8681,9,3,Checking,3380.6577085443128,Charitable Giving Accounts,60,5000.287164002681,558,3,Master's Degree,Female
8682,5,5,Checking,1511.376434811612,Mutual Funds,49,2552.9383330328274,338,0,Bachelor's Degree,Male
8683,4,1,Savings,3418.125722542726,Financial Software Integration,51,9417.408692511806,587,2,Master's Degree,Male
8684,5,5,Checking,4905.1003017194425,Business Line of Credit,41,2401.535405777378,346,4,High School,Female
8685,6,5,Checking,1226.6207874783804,Student Loans,34,6522.928995509478,523,1,Bachelor's Degree,Male
8686,8,4,Savings,3120.0737159802025,Currency Exchange,19,7371.924704095687,763,0,Master's Degree,Female
8687,5,2,Checking,2850.1032784079803,Individual Development Accounts (IDAs),64,9112.447083080204,506,1,Ph.D.,Female
8688,4,5,Checking,4691.383242127437,Student Checking Accounts,50,8950.096303867784,449,3,Master's Degree,Female
8689,4,5,Savings,1831.06092666155,Travel Insurance,44,8520.478079410424,462,4,High School,Female
8690,8,2,Savings,3076.8203812280453,Mutual Funds,36,2987.183150487759,828,4,High School,Male
8691,9,5,Checking,1845.7130427714608,Wealth Management,54,4668.018478058129,814,4,Bachelor's Degree,Female
8692,10,4,Checking,1460.0576967763777,Insurance Services,41,5188.555801484288,560,0,Bachelor's Degree,Female
8693,8,5,Checking,875.6262750718954,Ethical Investing Solutions,18,3061.267636419403,845,0,High School,Female
8694,9,3,Checking,2760.92087095448,ATM Fee Reimbursement,37,6102.498837804094,738,4,Ph.D.,Male
8695,8,4,Checking,3826.6026473573247,Business Accounts,47,2454.9211563892754,436,0,Ph.D.,Female
8696,6,2,Checking,2436.0080279538925,Customer Rewards Programs,51,9217.555269629425,775,2,Ph.D.,Male
8697,2,3,Checking,2518.200950684823,Customer Rewards Programs,53,3872.236344572754,614,4,Bachelor's Degree,Male
8698,3,1,Savings,568.9722981120234,Business Accounts,34,2758.1244338342844,526,4,Ph.D.,Male
8699,4,1,Savings,4170.501051801304,Virtual Account Management,44,7065.610362473228,362,3,Bachelor's Degree,Female
8700,6,3,Checking,4789.247196227803,Retirement Accounts,23,9348.25851688677,641,2,Ph.D.,Male
8701,5,3,Savings,2160.067888977259,Home Equity Lines of Credit (HELOC),24,4696.88185752573,503,4,Master's Degree,Male
8702,2,5,Savings,1698.9821038589935,Small Business Services,45,5334.414216659723,343,4,Master's Degree,Female
8703,3,2,Savings,3267.3398936796066,Small Business Services,61,5172.955275672952,557,0,Ph.D.,Female
8704,5,5,Checking,573.6643838290292,Lines of Credit,43,7884.685960033966,313,3,Ph.D.,Male
8705,7,2,Checking,1732.675458457822,Flexible Spending Accounts (FSAs),25,2933.3291967050377,487,4,Bachelor's Degree,Female
8706,3,2,Savings,869.9595939161536,Travel Insurance,47,2792.6144054963,542,4,High School,Male
8707,6,2,Savings,2038.196515513883,Safe Deposit Boxes,53,5033.121249491021,404,3,High School,Female
8708,4,4,Savings,1338.0935287065417,Lines of Credit,47,8165.41314755856,378,0,Bachelor's Degree,Female
8709,3,4,Savings,4231.167458444623,Savings Account,30,3544.3037667493245,837,2,High School,Female
8710,3,2,Savings,758.0096437783984,Financial Advisory,42,6305.5287191244315,528,1,High School,Male
8711,2,4,Savings,2247.1142294179986,Online Bill Payment,39,9654.18841281554,779,1,Bachelor's Degree,Male
8712,9,5,Savings,2132.265134250457,Prepaid Cards,62,8398.236044507716,838,4,Master's Degree,Female
8713,1,3,Checking,3169.120449632951,Credit Card,39,3021.3531466318814,810,2,Master's Degree,Female
8714,2,5,Checking,2331.230836476749,Ethical Investing Solutions,25,3243.95942980319,393,0,High School,Male
8715,9,5,Checking,2366.9463648096726,Overdraft Protection,54,9889.216086475994,309,0,Bachelor's Degree,Female
8716,6,5,Checking,2179.680862254261,Financial Education and Counseling,29,3911.973839355481,480,2,High School,Male
8717,6,3,Checking,891.6578526502024,Ethical Investing Solutions,38,4851.428197053123,777,4,Master's Degree,Female
8718,6,2,Checking,1945.5889849540931,Notary Services,37,3371.7990495015533,766,4,High School,Female
8719,10,5,Checking,2523.9665723688827,Online Bill Payment,27,4408.300148306651,512,4,Bachelor's Degree,Male
8720,10,4,Savings,1604.4717148168488,Merchant Services,41,5663.649263317227,811,0,High School,Male
8721,3,2,Savings,2900.656482201257,ATM Services,55,7524.777285218664,330,3,Ph.D.,Female
8722,10,4,Checking,4725.86276842168,Mobile Banking,56,9595.30477280221,337,2,High School,Male
8723,2,4,Savings,3554.36058387485,Personal Financial Management Tools,28,3713.49415835639,833,2,Bachelor's Degree,Male
8724,3,3,Savings,2493.326731131297,Trust and Estate Planning Services,21,3303.3582847625257,388,4,High School,Male
8725,5,4,Savings,4270.082631218758,Escrow Services,26,5843.315548004131,550,3,Bachelor's Degree,Male
8726,6,4,Savings,2672.0306956814693,Business Accounts,57,2811.110949623382,787,3,Master's Degree,Male
8727,1,3,Checking,1351.852575994923,Safe Deposit Boxes,55,3019.223992096575,309,0,Ph.D.,Male
8728,4,5,Checking,1290.1366334148324,Peer-to-Peer (P2P) Payments,51,3706.193555044436,485,2,Ph.D.,Male
8729,5,3,Savings,4959.828832164001,Risk Assessment,23,4057.869748200065,648,2,Ph.D.,Male
8730,6,3,Checking,4398.435285181516,Wealth Management,55,7911.936196137953,555,2,Ph.D.,Male
8731,10,4,Savings,3482.6735633201006,Home Equity Lines of Credit (HELOC),26,4269.703810837964,561,1,Master's Degree,Male
8732,5,5,Savings,3300.145769739218,Remote Deposit Capture,57,3013.0905910090223,814,0,Bachelor's Degree,Male
8733,3,1,Checking,2626.7474552327235,Credit Card,53,3380.6142653543293,829,3,High School,Female
8734,5,4,Savings,4292.355764479706,Financial Software Integration,27,3327.3576382134474,785,0,Bachelor's Degree,Female
8735,6,1,Checking,3547.0497598442366,Mutual Funds,54,7684.296911138956,696,1,Bachelor's Degree,Female
8736,3,1,Savings,2430.919266679299,Prepaid Cards,50,4065.0688463834,653,3,Ph.D.,Female
8737,3,4,Checking,4359.038561444576,Mortgage,62,9580.828623705216,446,3,Ph.D.,Female
8738,1,4,Checking,3740.0407474014173,Mortgage,51,9958.084583031196,398,4,Bachelor's Degree,Male
8739,9,1,Savings,532.3023561681439,Lines of Credit,41,6025.710493186552,741,1,Ph.D.,Male
8740,1,4,Checking,4184.503881225932,Brokerage Account,57,4096.895753856616,435,3,High School,Female
8741,2,5,Savings,3380.5551072643884,Certificate of Deposit (CD),47,6124.024549373999,375,3,Bachelor's Degree,Male
8742,5,3,Checking,1208.32492318524,ATM Services,20,6201.667057095996,829,3,Bachelor's Degree,Male
8743,5,4,Savings,774.1145088549297,Charitable Giving Accounts,41,9564.092605544147,408,3,Master's Degree,Male
8744,7,3,Checking,4604.845804700895,Student Loans,35,3446.214864901015,596,3,Master's Degree,Male
8745,7,1,Checking,3765.019896528863,Debt Consolidation Loans,18,4956.4907393218455,683,1,Bachelor's Degree,Female
8746,4,3,Savings,1346.594518987782,Cryptocurrency Services,58,5522.606321659732,658,3,Bachelor's Degree,Female
8747,5,4,Checking,812.1641114925036,Business Accounts,25,2423.521730401702,714,4,High School,Female
8748,6,1,Checking,4395.7133647693445,Debt Consolidation Loans,53,4112.031981188911,671,1,High School,Female
8749,3,1,Checking,4403.037630777586,Ethical Investing Solutions,28,5263.937643740025,845,0,Bachelor's Degree,Female
8750,10,1,Savings,2743.793121784849,Debt Consolidation Loans,48,9692.565942881902,484,1,High School,Male
8751,5,4,Checking,2488.9725298555877,Online Loan Applications,55,6099.901886743276,554,1,High School,Female
8752,2,5,Checking,4487.633693101855,Insurance Services,32,9883.857696761763,742,0,Ph.D.,Female
8753,3,5,Checking,3121.115613584256,Debt Consolidation Loans,52,3243.368879122473,538,3,Ph.D.,Male
8754,3,5,Savings,4780.050849412148,Financial Advisory,41,3278.8678124972857,328,0,Bachelor's Degree,Male
8755,2,5,Savings,4582.171162173682,Escrow Services,31,7665.8555135066035,671,2,Ph.D.,Male
8756,4,3,Checking,787.3944393332323,Checking Account,24,7072.230896110349,545,2,Bachelor's Degree,Female
8757,7,5,Checking,1449.4347247099308,Brokerage Account,28,8065.492172503475,416,1,Master's Degree,Female
8758,4,2,Savings,4169.711018503632,Checking Account,31,8846.783128371557,705,1,High School,Male
8759,2,5,Checking,4071.0218189381458,Escrow Services,61,9568.191035528678,478,3,High School,Male
8760,7,3,Checking,2762.3768910688136,Mutual Funds,57,7320.774015285878,816,1,Ph.D.,Female
8761,9,5,Savings,2341.0516081351425,Real Estate Financing Consultation,50,3707.546959299245,841,3,Master's Degree,Female
